master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
MASTER_00393,XLIX_1918_04.txt,"Eight Immortals of the Taoist religion, The","Ling, P. C.",1918,1910,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_04.txt,analysis_text,11982,3314,5.317094824423836e-4,1.5052516130356011e-5,1.516278209295174e-4,3.551280152766516e-4,0.016580969170914037,0.009979888631068502,0.005340461388655712,0.02727744745342959,1.0474392351275013e-4,0.0036242728895702586,6.589632733838577e-4,0.02948826710994749,0.18951484787463999,0.6152568750643859,0.0025849639768765393,0.009003027760730952,0.07582710294285386,2.7846286593384025e-4,6.586816024649526e-5,0.013360319679071338
MASTER_00394,XLIX_1918_05.txt,"Kite Festival in Foochow, China, The","Hodous, L.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_05.txt,analysis_text,3366,962,0.05713554548722631,0.0052290678319808605,4.4272485142694103e-5,0.006616017211901822,0.04026905260655834,0.0021993179240243003,1.156431907432223e-4,0.041521968036587746,0.002043629049034232,0.004178419343944778,0.0013619280451224382,0.09985730455164488,0.01630631071448638,0.55818647263347,0.09940212091589488,0.051638781105482735,0.006106631130478464,4.4690986853318455e-4,0.0015858182568025097,0.005754789610940322
MASTER_00395,XLIX_1918_06.txt,On a method of divination practised at Foochow,"Harding, H. L.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_06.txt,analysis_text,1701,472,5.391456882593669e-4,1.8120206327711876e-6,1.8004017364796666e-5,2.4709542796248703e-5,0.3607903770521536,0.0014435874870249105,4.69947731110589e-5,0.0045216253469171665,8.776201920117925e-5,0.0016101258892026048,5.143941719500018e-5,0.004379765667956102,0.05326378571373959,0.44062804983312,0.11698871499421336,4.200367800161404e-4,0.014232273573530074,4.1946606093822014e-4,1.9605640835879153e-4,3.3626771426935326e-4
MASTER_00396,XLIX_1918_07.txt,"Note on the Tu Ti'en Hui held at Chinkiang on the 31st May, 1917","Ottewill, H. A.",1918,1910,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_07.txt,analysis_text,3333,975,0.009823945356947663,2.013934539102441e-4,1.3510294911193786e-5,0.11758074384270528,0.004259923157430613,0.0013128686454471543,9.376982303863673e-5,2.8088245329424745e-4,1.5387205208256387e-4,0.024908516961009774,0.002241161916996385,0.1128107742121865,0.002534129513156276,0.6645637670956054,0.030363497913051856,8.23542673515756e-4,0.0025250498224104576,0.012425680695189241,0.011939166840893958,0.001143803276217128
MASTER_00397,XLIX_1918_08.txt,"Domestic altar, The",Hutson J.,1918,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_08.txt,analysis_text,3837,1126,6.316911252405835e-4,1.6046033975546636e-6,2.3517963681407387e-5,5.6456320395827026e-5,0.011294868442687728,0.0015048748868843186,0.0013686897293898501,0.030659769067295502,5.331053066818448e-4,0.0011471263467223494,1.9664668283798838e-4,8.806650777794841e-4,0.0030850300335442974,0.7647836284851863,0.17478562400412942,0.005877281332374161,0.00197923271383615,3.190127227684855e-5,1.2711311484477438e-5,0.0011455752941737626
MASTER_00398,XLIX_1918_09.txt,Ku K'ai - chih's scroll in the British Museum *,"Ferguson, J. C.",1918,1910,Arts and Archaeology,Painting,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_09.txt,analysis_text,4032,1186,5.638016718925718e-6,5.904371149128762e-7,2.4908052631470294e-5,9.032448455314075e-5,0.0011994176525927614,1.2286414519243683e-4,1.859342960425222e-4,0.02397529572506704,6.459880077350733e-7,1.5690536212691647e-4,0.002663686516541112,0.4816761620856195,0.26977942078213346,0.12008381135082848,1.053539363481573e-4,1.4609422661827144e-6,0.09940055452353547,1.194935759479354e-4,2.7888290980118214e-4,1.2864921693148896e-4
MASTER_00399,XLIX_1918_10.txt,"Theistic import of the Sung philosophy, The","Bruce, J. P.",1918,1910,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_10.txt,analysis_text,8328,2449,6.4973270183649585e-6,7.970707540048704e-7,1.0765191695422354e-5,5.91108700288329e-4,2.9221408098698555e-05,9.262120882493669e-6,4.4746515223606775e-5,0.0016214743115160171,1.4919164002763003e-6,3.584660593231351e-5,6.161149007901344e-6,4.8450849185742017e-4,0.9793434661266325,8.006405072035072e-4,1.4504845811910526e-4,6.612005279312153e-6,0.01649452821948243,1.850491426223533e-4,1.037840147267895e-5,1.723963305128868e-4
MASTER_00400,XLIX_1918_11.txt,"Case of ritualism, A","Morgan, E.",1918,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_11.txt,analysis_text,8601,2375,5.043096473203079e-6,5.7205137333893257e-8,5.52983804385723e-6,3.200752794039896e-5,2.847665883184306e-4,5.991686995197987e-5,3.111242100029576e-4,0.17659330373411936,1.4531311512601951e-6,7.590007227631208e-5,2.6741363909241607e-4,0.010015966374915941,0.5456157128370552,0.24881760029803307,6.360072859603788e-4,1.1789098848253439e-5,0.017179470781862053,3.4882127396221504e-5,1.0575475826575052e-06,5.0997735838126996e-5
MASTER_00401,XLIX_1918_12.txt,Chinese puzzledom,"Kliene, C.",1918,1910,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_12.txt,analysis_text,8514,2101,9.989634084021314e-4,3.448941254697399e-5,2.1309348019145908e-4,7.114107467878637e-4,0.10015362109225465,8.020427909996838e-4,0.013633206127053177,0.1409613429915078,1.9850546136228794e-4,0.010121674517472356,3.4933469797087166e-4,0.006208847224160119,0.1666069065553127,0.06916770224361789,0.198585538889103,9.909688916763565e-4,0.2644174491169971,0.007217095608705615,0.014202226523592234,0.004425580220285481
MASTER_00213,XLIX_1918_13.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLIX_1918_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLIX_1918_13.txt,analysis_text,21888,5720,0.010559871245324088,4.111557849634771e-4,3.7092186687020845e-4,0.0018184012837867364,0.005638172256118922,0.0037994062598735983,3.4869871734886286e-4,0.012853233775670443,0.010469871048303894,5.338485057568462e-4,0.001083343866404233,0.008868458196749538,0.06358181716321419,0.07331935865627953,0.013080117147456877,0.009230464965437649,0.585921900801769,0.13978663734378366,0.012392030366038172,0.045932290748850094
MASTER_00347,XLV_1914_01.txt,"Collection of Chinese reptiles in the Shanghai Museum, The","Stanley, A.",1914,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_01.txt,analysis_text,2946,734,0.13520858105008726,0.002862301674370299,0.010175020728195011,0.0370306011894552,9.432106852166468e-4,0.016301791867378432,8.507589881738033e-5,1.1770084039635899e-4,0.0019780616715840095,0.0025275476571501427,3.5723869854405253e-4,0.0148329670740484,0.0012726473900112995,1.824821844899203e-4,0.0020372277722841945,3.996015641753539e-4,0.4118031651167878,0.2816660262428099,0.05387372357099356,0.026345027123204662
MASTER_00345,XLV_1914_02.txt,On the Sources of Chinese Taoism,"Wilhelm, R.",1914,1910,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_02.txt,analysis_text,6891,1888,9.500186268840859e-6,4.371405628783168e-7,2.0407011884762407e-5,4.296078045327793e-5,4.028202499560462e-4,8.808170239743283e-5,0.012751230318561284,0.12179761693328546,4.187552792876998e-6,4.196761890080207e-5,4.061413258842596e-4,0.010889982391201371,0.6096942345477897,0.10495529015902547,0.0012999625860120071,3.001414858034696e-5,0.13729634847912983,1.8371327205875588e-4,5.791829122595803e-6,7.931176613154705e-5
MASTER_00346,XLV_1914_03.txt,""" Ink Remains "", by An I - chou","Ferguson, J. C.",1914,1910,Arts and Archaeology,Painting,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_03.txt,analysis_text,3609,1098,0.0755053093494134,2.744419182135192e-5,2.4583163550269193e-4,0.0015445119573522974,0.00823915374902818,0.008138284171837274,7.476532332938576e-5,6.055301970899541e-4,2.553812684458351e-5,0.053041079598677036,1.5300635187370722e-4,0.6350850187762036,0.004531923674963058,0.06590519926862448,9.738825729710199e-4,9.730434120074131e-5,0.1437570455453586,2.6387193816091115e-4,5.05277747186176e-4,0.0012800214825613443
MASTER_00347,XLV_1914_04.txt,"Collection of Chinese reptiles in the Shanghai Museum, The","Stanley, A.",1914,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_04.txt,analysis_text,3675,809,0.9557019997142435,9.173374221135581e-5,0.013350009346842336,2.678539400553187e-5,7.566495727980562e-5,0.002697847699174609,3.115973977975266e-7,1.0777055748693893e-5,0.021468165513946168,7.041918894620783e-4,3.4207757700546347e-7,2.041351032024718e-5,1.1530455584747912e-5,8.902247102790102e-7,3.618775488076205e-4,3.98811323190223e-4,3.6052849044746827e-4,1.7172653904105745e-4,1.8766469637492573e-6,0.004544516273045351
MASTER_00348,XLV_1914_05.txt,from Batang to Menkong * Through the land of deep corrosions,"Edgar, J. H.",1914,1910,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_05.txt,analysis_text,8781,2132,9.288690849743072e-4,4.623204303995237e-5,0.005453740326004416,0.03030109146971414,0.003188202633166114,0.3276408592510548,1.6009036949673328e-4,0.023003786165227552,3.689820559395001e-5,0.3433219355258006,0.0012420134056365432,0.0019942932088946683,0.03391583654452222,0.003360054945092933,0.040223482030136336,2.1928596703461913e-4,0.015980671212006,0.11838958155877731,7.64541480824383e-4,0.049828534573002674
MASTER_00330,XLV_1914_06.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_06.txt,analysis_text,7149,1889,0.0012660314713285694,1.0049603250250186e-5,0.001835228258962838,0.015913687867683234,0.002365282130956504,0.02459356134983836,0.0019510799599763713,0.002994250607768675,8.821377929076967e-5,0.5225177322472296,0.0034121924359679875,0.03026334054815428,0.06038109772131324,0.04824775520968781,0.0285694766696775,9.89440287212293e-4,0.003196758718554803,0.09902075838634328,6.630224568551519e-4,0.15172104028994834
MASTER_00350,XLV_1914_07.txt,Notes on temperatures in high altitudes on the Tibetan border,"Edgar, J. H.",1914,1910,Natural Sciences,Meteorology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_07.txt,analysis_text,3948,1073,0.010576986759284895,7.727889562752469e-6,0.4403865176539005,4.104981920686913e-4,3.8872652957110777e-4,0.12962096084962604,1.0380921712232483e-5,9.398032296652245e-4,2.1549009776866769e-4,0.3594049054046533,5.105974851519904e-5,2.0766303476475273e-4,7.93686688356248e-5,1.962715033526989e-5,2.6650499455184066e-4,1.9805060747290755e-4,4.141414271782111e-4,0.0016953471365788318,1.3840927425411e-6,0.05510485561121118
MASTER_00351,XLV_1914_08.txt,"Oracle - bones from Honan, The *","Couling, S.",1914,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_08.txt,analysis_text,6012,1629,0.003753218306272288,5.715182780939595e-6,3.5289432952845305e-4,8.389709014091509e-5,0.0911244299998258,0.0013339106199351206,0.0016688869485517782,0.030622362895969826,2.702345573595481e-4,0.0017698902118367691,2.7812897561263597e-4,0.4234584185970891,0.008721939791354676,0.02977782670205917,0.07287431072291312,7.094299520887204e-5,0.3281540808829273,1.2804052599565952e-4,0.0016566455185665504,0.0038942251460718016
MASTER_00352,XLV_1914_09.txt,Chinese wood carving *,"Stanley, A.",1914,1910,Arts and Archaeology,Decorative arts,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_09.txt,analysis_text,7398,1964,0.006742357328790487,3.288377658557914e-5,3.8753192304815504e-5,6.768108543653849e-6,0.7569107579118538,0.04400881525222672,1.822601001361281e-5,7.026625663898635e-4,3.739674979155984e-5,9.069016774308338e-4,3.65010677089425e-5,0.04400221639381759,0.00197548733776236,0.09264690191861369,0.0012594333469646342,0.0045517465748361454,0.04530498199252775,1.629972545200685e-5,3.458196652719599e-4,4.5508940311387474e-4
MASTER_00353,XLV_1914_10.txt,"Chinese sun - dial, A *","Reymond, C. du Bois",1914,1910,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_10.txt,analysis_text,2877,767,1.8003714030936783e-4,6.624672705773e-6,0.0657565682454266,1.34093232085383e-5,0.3420780939286536,0.036178317356062764,3.512617777705777e-4,0.35076705345653403,2.1722798601740578e-4,0.005632616664497345,9.596671906487794e-4,0.055310130355269285,0.004632033208156973,0.005610195629266804,6.087875131983287e-4,3.543262987593208e-4,0.11901058285253197,1.057912606139937e-4,2.183516340104608e-4,0.012008923506358255
NA,XLV_1914_11.txt,NA,NA,1914,1910,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_11.txt,analysis_text,10320,3005,6.481685143388666e-5,1.5567421324881676e-5,1.358892608818839e-5,0.0014881014682702708,1.464980859518236e-4,1.1279268782704117e-5,4.2586773668813105e-5,1.9680925897724594e-4,3.038483050629065e-6,1.2354864447280825e-4,2.8577923553717516e-4,0.05772003916492373,0.7014237047177352,0.0025530916815531806,1.8984099753918248e-4,2.395439686070419e-6,0.012462545511307955,0.22086128322520693,0.002175331536622467,2.2015330786677778e-4
MASTER_00355,XLV_1914_12.txt,"Bibliographical introduction to the study of Chinese law, A","Lobingier, C. S.",1914,1910,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_12.txt,analysis_text,8292,2303,5.7635859631091075e-5,1.93656512627321e-7,1.9897812512418318e-5,1.7232305269672602e-4,5.9468848370116346e-5,2.6039141734066757e-5,2.976958685692356e-5,1.3246184745428928e-4,5.564061314653841e-5,3.0020681787211473e-6,1.3976473751602894e-5,1.1343415518477598e-4,0.031813836246994055,7.831542446454397e-4,0.12113331958849456,4.636407428403829e-7,0.7575036715198998,0.0877921345943562,2.437009619060999e-4,4.587608693063161e-5
MASTER_00356,XLV_1914_13.txt,"Table of the Emperors of the Yuan Dynasty, A","Moule, A. C.",1914,1910,History and Chronology,"Chronology, Historical",en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XLV_1914_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XLV_1914_13.txt,analysis_text,546,168,3.1867462034136484e-6,1.0258616639543656e-4,6.592790740409254e-6,0.003255770152336197,0.001361225679578769,1.2890099834422377e-4,0.002977373737927879,0.04512319796269259,3.578428677179738e-5,1.1532043968680396e-4,0.3757474461704435,0.2507106429570895,0.0011642008841403276,0.006509487161382289,2.7393910761849474e-4,3.2632885865406644e-4,0.029167136071201926,0.007258648299217827,0.2743005041966668,0.0014317273329079408
